9.803921999999999637e-02,9.803921999999999637e-02,9.803921999999999637e-02
1.019102900000000006e-01,1.019102900000000006e-01,1.019102900000000006e-01
1.057813699999999996e-01,1.057813699999999996e-01,1.057813699999999996e-01
1.096524400000000038e-01,1.096524400000000038e-01,1.096524400000000038e-01
1.135235200000000028e-01,1.135235200000000028e-01,1.135235200000000028e-01
1.173946000000000017e-01,1.173946000000000017e-01,1.173946000000000017e-01
1.212656700000000060e-01,1.212656700000000060e-01,1.212656700000000060e-01
1.251367499999999910e-01,1.251367499999999910e-01,1.251367499999999910e-01
1.290078299999999900e-01,1.290078299999999900e-01,1.290078299999999900e-01
1.328788999999999942e-01,1.328788999999999942e-01,1.328788999999999942e-01
1.367499799999999932e-01,1.367499799999999932e-01,1.367499799999999932e-01
1.406210499999999974e-01,1.406210499999999974e-01,1.406210499999999974e-01
1.444921299999999964e-01,1.444921299999999964e-01,1.444921299999999964e-01
1.483632000000000006e-01,1.483632000000000006e-01,1.483632000000000006e-01
1.522342899999999943e-01,1.522342899999999943e-01,1.522342899999999943e-01
1.561053699999999933e-01,1.561053699999999933e-01,1.561053699999999933e-01
1.599764399999999975e-01,1.599764399999999975e-01,1.599764399999999975e-01
1.638475199999999965e-01,1.638475199999999965e-01,1.638475199999999965e-01
1.677185900000000007e-01,1.677185900000000007e-01,1.677185900000000007e-01
1.715896699999999997e-01,1.715896699999999997e-01,1.715896699999999997e-01
1.754607400000000039e-01,1.754607400000000039e-01,1.754607400000000039e-01
1.793318200000000029e-01,1.793318200000000029e-01,1.793318200000000029e-01
1.832028900000000071e-01,1.832028900000000071e-01,1.832028900000000071e-01
1.870739800000000008e-01,1.870739800000000008e-01,1.870739800000000008e-01
1.909450400000000103e-01,1.909450400000000103e-01,1.909450400000000103e-01
1.948161300000000040e-01,1.948161300000000040e-01,1.948161300000000040e-01
1.986872000000000082e-01,1.986872000000000082e-01,1.986872000000000082e-01
2.025582800000000072e-01,2.025582800000000072e-01,2.025582800000000072e-01
2.064293500000000114e-01,2.064293500000000114e-01,2.064293500000000114e-01
2.103004300000000104e-01,2.103004300000000104e-01,2.103004300000000104e-01
2.141715100000000094e-01,2.141715100000000094e-01,2.141715100000000094e-01
2.180425800000000136e-01,2.180425800000000136e-01,2.180425800000000136e-01
2.219136700000000073e-01,2.219136700000000073e-01,2.219136700000000073e-01
2.257847299999999890e-01,2.257847299999999890e-01,2.257847299999999890e-01
2.296558200000000105e-01,2.296558200000000105e-01,2.296558200000000105e-01
2.335268899999999870e-01,2.335268899999999870e-01,2.335268899999999870e-01
2.373979700000000137e-01,2.373979700000000137e-01,2.373979700000000137e-01
2.412690399999999902e-01,2.412690399999999902e-01,2.412690399999999902e-01
2.451401199999999891e-01,2.451401199999999891e-01,2.451401199999999891e-01
2.490111899999999934e-01,2.490111899999999934e-01,2.490111899999999934e-01
2.528822700000000201e-01,2.528822700000000201e-01,2.528822700000000201e-01
2.567533599999999860e-01,2.567533599999999860e-01,2.567533599999999860e-01
2.606244099999999730e-01,2.606244099999999730e-01,2.606244099999999730e-01
2.644954899999999998e-01,2.644954899999999998e-01,2.644954899999999998e-01
2.683665800000000212e-01,2.683665800000000212e-01,2.683665800000000212e-01
2.722376599999999924e-01,2.722376599999999924e-01,2.722376599999999924e-01
2.761087400000000192e-01,2.761087400000000192e-01,2.761087400000000192e-01
2.799798000000000009e-01,2.799798000000000009e-01,2.799798000000000009e-01
2.838508800000000276e-01,2.838508800000000276e-01,2.838508800000000276e-01
2.877219599999999988e-01,2.877219599999999988e-01,2.877219599999999988e-01
2.915930400000000255e-01,2.915930400000000255e-01,2.915930400000000255e-01
2.954641000000000073e-01,2.954641000000000073e-01,2.954641000000000073e-01
2.993351799999999785e-01,2.993351799999999785e-01,2.993351799999999785e-01
3.032062600000000052e-01,3.032062600000000052e-01,3.032062600000000052e-01
3.070773500000000267e-01,3.070773500000000267e-01,3.070773500000000267e-01
3.109484000000000137e-01,3.109484000000000137e-01,3.109484000000000137e-01
3.148194799999999849e-01,3.148194799999999849e-01,3.148194799999999849e-01
3.186905700000000063e-01,3.186905700000000063e-01,3.186905700000000063e-01
3.225616499999999776e-01,3.225616499999999776e-01,3.225616499999999776e-01
3.264327300000000043e-01,3.264327300000000043e-01,3.264327300000000043e-01
3.303037899999999860e-01,3.303037899999999860e-01,3.303037899999999860e-01
3.341748700000000127e-01,3.341748700000000127e-01,3.341748700000000127e-01
3.380459499999999839e-01,3.380459499999999839e-01,3.380459499999999839e-01
3.419170400000000054e-01,3.419170400000000054e-01,3.419170400000000054e-01
3.457880899999999924e-01,3.457880899999999924e-01,3.457880899999999924e-01
3.496591700000000191e-01,3.496591700000000191e-01,3.496591700000000191e-01
3.535302599999999851e-01,3.535302599999999851e-01,3.535302599999999851e-01
3.574013400000000118e-01,3.574013400000000118e-01,3.574013400000000118e-01
3.612723899999999988e-01,3.612723899999999988e-01,3.612723899999999988e-01
3.651434800000000203e-01,3.651434800000000203e-01,3.651434800000000203e-01
3.690145599999999915e-01,3.690145599999999915e-01,3.690145599999999915e-01
3.728856400000000182e-01,3.728856400000000182e-01,3.728856400000000182e-01
3.767566999999999999e-01,3.767566999999999999e-01,3.767566999999999999e-01
3.806277800000000267e-01,3.806277800000000267e-01,3.806277800000000267e-01
3.844988599999999979e-01,3.844988599999999979e-01,3.844988599999999979e-01
3.883699500000000193e-01,3.883699500000000193e-01,3.883699500000000193e-01
3.922410299999999905e-01,3.922410299999999905e-01,3.922410299999999905e-01
3.961120799999999775e-01,3.961120799999999775e-01,3.961120799999999775e-01
3.999831699999999990e-01,3.999831699999999990e-01,3.999831699999999990e-01
4.038542500000000257e-01,4.038542500000000257e-01,4.038542500000000257e-01
4.077253299999999969e-01,4.077253299999999969e-01,4.077253299999999969e-01
4.115963899999999787e-01,4.115963899999999787e-01,4.115963899999999787e-01
4.154674700000000054e-01,4.154674700000000054e-01,4.154674700000000054e-01
4.193385499999999766e-01,4.193385499999999766e-01,4.193385499999999766e-01
4.232096399999999981e-01,4.232096399999999981e-01,4.232096399999999981e-01
4.270806899999999851e-01,4.270806899999999851e-01,4.270806899999999851e-01
4.309517700000000118e-01,4.309517700000000118e-01,4.309517700000000118e-01
4.348228599999999777e-01,4.348228599999999777e-01,4.348228599999999777e-01
4.386939400000000044e-01,4.386939400000000044e-01,4.386939400000000044e-01
4.425650199999999757e-01,4.425650199999999757e-01,4.425650199999999757e-01
4.464360800000000129e-01,4.464360800000000129e-01,4.464360800000000129e-01
4.503071599999999841e-01,4.503071599999999841e-01,4.503071599999999841e-01
4.541782400000000108e-01,4.541782400000000108e-01,4.541782400000000108e-01
4.580493299999999768e-01,4.580493299999999768e-01,4.580493299999999768e-01
4.619203800000000193e-01,4.619203800000000193e-01,4.619203800000000193e-01
4.657914599999999905e-01,4.657914599999999905e-01,4.657914599999999905e-01
4.696625500000000120e-01,4.696625500000000120e-01,4.696625500000000120e-01
4.735336299999999832e-01,4.735336299999999832e-01,4.735336299999999832e-01
4.774046800000000257e-01,4.774046800000000257e-01,4.774046800000000257e-01
4.812757699999999916e-01,4.812757699999999916e-01,4.812757699999999916e-01
4.851468500000000184e-01,4.851468500000000184e-01,4.851468500000000184e-01
4.890179299999999896e-01,4.890179299999999896e-01,4.890179299999999896e-01
4.928890200000000110e-01,4.928890200000000110e-01,4.928890200000000110e-01
4.967600699999999980e-01,4.967600699999999980e-01,4.967600699999999980e-01
5.006311500000000247e-01,5.006311500000000247e-01,5.006311500000000247e-01
5.045022399999999907e-01,5.045022399999999907e-01,5.045022399999999907e-01
5.083733200000000174e-01,5.083733200000000174e-01,5.083733200000000174e-01
5.122444000000000441e-01,5.122444000000000441e-01,5.122444000000000441e-01
5.161154900000000101e-01,5.161154900000000101e-01,5.161154900000000101e-01
5.199865099999999574e-01,5.199865099999999574e-01,5.199865099999999574e-01
5.238575899999999841e-01,5.238575899999999841e-01,5.238575899999999841e-01
5.277286799999999500e-01,5.277286799999999500e-01,5.277286799999999500e-01
5.315997599999999768e-01,5.315997599999999768e-01,5.315997599999999768e-01
5.354708400000000035e-01,5.354708400000000035e-01,5.354708400000000035e-01
5.393419299999999694e-01,5.393419299999999694e-01,5.393419299999999694e-01
