9.191608844669781675e+00,3.023656988450528771e-01
9.270506774666937844e+00,3.021038462808438574e-01
9.349404704664111776e+00,3.018284164431702110e-01
9.428302634661267945e+00,3.015306665959122667e-01
9.507200564658441877e+00,3.012071730682068793e-01
9.586098494655598046e+00,3.008623320373978172e-01
9.664996424652773754e+00,3.005064869551558049e-01
9.743894354649928147e+00,3.001417466630018072e-01
9.822792284647086092e+00,2.997707039015612973e-01
9.901690214644258248e+00,2.993993531727964785e-01
9.980588144641414416e+00,2.990271877097095965e-01
1.005948607463859013e+01,2.986532555815483714e-01
1.013838400463574452e+01,2.982782185703293232e-01
1.021728193463292023e+01,2.979046939870543809e-01
1.029617986463007817e+01,2.975305693861743372e-01
1.037507779462725210e+01,2.971496699053228774e-01
1.045397572462440827e+01,2.967619903094493305e-01
1.053287365462158220e+01,2.963679526892700755e-01
1.061177158461874015e+01,2.959665094535519625e-01
1.069066951461591408e+01,2.955567409524883504e-01
1.076956744461306847e+01,2.951377180130481115e-01
1.084846537461024418e+01,2.947095481025449049e-01
1.092736330460740213e+01,2.942731668609995799e-01
1.100626123460457606e+01,2.938286669206975898e-01
1.108515916460173223e+01,2.933743418015391513e-01
1.116405709459890794e+01,2.929104357156646077e-01
1.124295502459606411e+01,2.924375288813910734e-01
1.132185295459323449e+01,2.919564365552556051e-01
1.140075088459039598e+01,2.914678683772919943e-01
1.147964881458756814e+01,2.909719875252098631e-01
1.155854674458472786e+01,2.904684570727101289e-01
1.163744467458189469e+01,2.899571696237465135e-01
1.171634260457905263e+01,2.894383585360888467e-01
1.179524053457623012e+01,2.889121691224728061e-01
1.187413846457338806e+01,2.883786432934983823e-01
1.195303639457055844e+01,2.878385148489643330e-01
1.203193432456771639e+01,2.872923994137330239e-01
1.211083225456489210e+01,2.867410000502033651e-01
1.218973018456205537e+01,2.861846286479914903e-01
1.226862811455921864e+01,2.856230094846355372e-01
1.234752604455637659e+01,2.850555898914274300e-01
1.242642397455355585e+01,2.844826576370715898e-01
1.250532190455071557e+01,2.839046669937348999e-01
1.258421983454788062e+01,2.833220634739014865e-01
1.266311776454504034e+01,2.827351298149011205e-01
1.274201569454221605e+01,2.821438807398073401e-01
1.282091362453937933e+01,2.815484629181895238e-01
1.289981155453653905e+01,2.809489392737493652e-01
1.297870948453370232e+01,2.803447338659219024e-01
1.305760741453087803e+01,2.797353654289852498e-01
1.313650534452804131e+01,2.791199658158111663e-01
1.321540327452520103e+01,2.784989118701683974e-01
1.329430120452236608e+01,2.778717190228875422e-01
1.337319913451954001e+01,2.772386357004439361e-01
1.345209706451670151e+01,2.765998122717957530e-01
1.353099499451386123e+01,2.759553414934486359e-01
1.360989292451102450e+01,2.753051706560241674e-01
1.368879085450820732e+01,2.746491721866985980e-01
1.376768878450536349e+01,2.739871716958717784e-01
1.384658671450252321e+01,2.733195387910983265e-01
1.392548464449968648e+01,2.726460726017320702e-01
1.400438257449686574e+01,2.719668983823503861e-01
1.408328050449403079e+01,2.712819172758570430e-01
1.416217843449118519e+01,2.705914589338178078e-01
1.424107636448835024e+01,2.698952735747264242e-01
1.431997429448552595e+01,2.691934202863653369e-01
1.439887222448269277e+01,2.684859948149125319e-01
1.447777015447984716e+01,2.677729834509652851e-01
1.455666808447701399e+01,2.670544807957747624e-01
1.463556601447418792e+01,2.663308219044277503e-01
1.471446394447135297e+01,2.656020575402087691e-01
1.479336187446851092e+01,2.648683433577548318e-01
1.487225980446567419e+01,2.641297604080804495e-01
1.495115773446285345e+01,2.633863569987576758e-01
1.503005566446001495e+01,2.626384116044160888e-01
1.510895359445716934e+01,2.618858404648176652e-01
1.518785152445433440e+01,2.611285760946598922e-01
1.526674945445151188e+01,2.603666597339903688e-01
1.534564738444867693e+01,2.596003619161370013e-01
1.542454531444583132e+01,2.588296930414228925e-01
1.550344324444299460e+01,2.580543857576155231e-01
1.558234117444017564e+01,2.572744481604638533e-01
1.566123910443734424e+01,2.564900322344905725e-01
1.574013703443449508e+01,2.557016813520127108e-01
1.581903496443165835e+01,2.549103252014180976e-01
1.589793289442883761e+01,2.541164107037942599e-01
1.597683082442600266e+01,2.533201349142766845e-01
1.605572875442315350e+01,2.525218566950936383e-01
1.613462668442031855e+01,2.517215556140851018e-01
1.621352461441750137e+01,2.509191424413466653e-01
1.629242254441466642e+01,2.501142040487163154e-01
1.637132047441181726e+01,2.493068160448394799e-01
1.645021840440898231e+01,2.484972005630786129e-01
1.652911633440616157e+01,2.476850408474956522e-01
1.660801426440333017e+01,2.468701048856957458e-01
1.668691219440047391e+01,2.460528065992489688e-01
1.676581012439764251e+01,2.452325136929266458e-01
1.684470805439482177e+01,2.444095120563012924e-01
1.692360598439199038e+01,2.435837729590687450e-01
1.700250391438913766e+01,2.427549761329130806e-01
1.708140184438630271e+01,2.419229850230480983e-01
1.716029977438348553e+01,2.410871843306005846e-01
1.723919770438065058e+01,2.402487118387489629e-01
1.731809563437779786e+01,2.394067600331960255e-01
1.739699356437496647e+01,2.385614774296331286e-01
1.747589149437214928e+01,2.377135004341311419e-01
1.755478942436931789e+01,2.368616163906943906e-01
1.763368735436646162e+01,2.360058241098680065e-01
1.771258528436363378e+01,2.351470088254652147e-01
1.779148321436080948e+01,2.342846736994067536e-01
1.787038114435797809e+01,2.334185639059415118e-01
1.794927907435512182e+01,2.325486412559980010e-01
1.802817700435229042e+01,2.316749920183050482e-01
1.810707493434946969e+01,2.307976631450781579e-01
1.818597286434664184e+01,2.299177038545048568e-01
1.826487079434378558e+01,2.290335932601682556e-01
1.834376872434095418e+01,2.281464436443006727e-01
1.842266665433813344e+01,2.272572841344478733e-01
1.850156458433530204e+01,2.263658145715344294e-01
1.858046251433244578e+01,2.254726620912956558e-01
1.865936044432961438e+01,2.245779077504485299e-01
1.873825837432680075e+01,2.236821106931488057e-01
1.881715630432396580e+01,2.227853817732801667e-01
1.889605423432110953e+01,2.218877346339081236e-01
1.897495216431827814e+01,2.209898873978740630e-01
1.905385009431545740e+01,2.200916075326662946e-01
1.913274802431262600e+01,2.191928367357300900e-01
1.921164595430976618e+01,2.182943228733232599e-01
1.929054388430693834e+01,2.173963635305606878e-01
1.936944181430412115e+01,2.164973744791612864e-01
1.944833974430128620e+01,2.155983840238221982e-01
1.952723767429842994e+01,2.146986046433440321e-01
1.960613560429559499e+01,2.137985690751425527e-01
1.968503353429278135e+01,2.128982078037518766e-01
1.972448249929133368e+01,2.124482786126260792e-01
